@relation sheet
@attribute in1 real
@attribute in2 real
@attribute in3 real
@attribute in4 real
@attribute in5 real
@attribute in6 real
@attribute in7 real
@attribute in8 real
@attribute in9 real
@attribute in10 real
@attribute in11 real
@attribute in12 real
@attribute class {Pass,Fail}
@data
1695,1,0,839,102,9758,1,1783,500,0,2,0,Fail
1137,1,1,3682,36,7052,3,1692,740,0,1,0,Fail
865,1,1,399,126,7967,0,419,400,0,2,2,Fail
1913,1,0,397,329,4859,3,1165,740,0,0,0,Fail
1113,1,0,2899,530,4765,3,1345,740,0,2,2,Fail
719,1,0,4170,169,4238,2,1208,640,1,2,1,Fail
981,1,1,1210,572,2855,1,1833,500,0,1,0,Fail
1695,1,1,245,42,5084,3,1507,740,1,0,1,Fail
1091,1,0,1868,590,7225,2,1433,640,1,0,0,Fail
1968,1,0,9204,403,9700,2,1513,640,0,0,2,Fail
1655,1,1,5810,505,7569,1,1205,500,1,2,1,Fail
1939,1,1,862,193,2422,2,776,640,1,0,2,Fail
742,1,0,3560,404,7589,1,1357,500,0,0,0,Fail
1813,1,1,3579,437,4758,3,1408,740,0,2,2,Fail
700,1,0,3094,75,6841,0,1706,400,1,0,2,Fail
1293,1,0,8281,205,9984,2,1720,640,1,0,0,Fail
736,1,0,8494,129,9716,3,1644,740,1,0,2,Fail
1701,1,1,2889,158,3821,2,1542,640,0,2,2,Fail
1730,1,1,3914,167,7907,2,1519,640,1,0,2,Fail
698,1,0,548,190,4069,0,543,400,1,2,2,Fail
1065,1,1,6999,245,9800,0,1057,400,0,1,1,Fail
946,1,0,396,276,5561,1,420,500,0,2,2,Fail
1355,1,1,2379,81,8000,1,681,500,0,0,0,Fail
1566,1,1,825,49,3261,2,725,640,0,0,1,Fail
1707,1,0,2930,494,4728,0,798,400,0,2,2,Fail
828,1,0,1775,68,7354,3,1900,740,0,0,2,Fail
1894,1,1,7685,560,8827,2,1615,640,1,0,2,Fail
1742,1,0,1772,260,9855,2,1114,640,1,2,2,Fail
1796,1,1,1971,307,2133,0,1133,400,0,1,0,Fail
1880,1,1,9101,549,9766,1,1380,500,0,2,2,Fail
1400,1,1,3140,110,8137,2,1105,640,1,0,0,Fail
1578,1,1,2655,348,6051,3,941,740,0,2,1,Fail
932,1,0,4347,82,8759,3,816,740,1,2,0,Fail
1640,1,1,7489,257,8804,3,1025,740,0,1,0,Fail
1462,1,1,2296,588,9685,0,1255,400,1,2,1,Fail
1714,1,1,2582,78,3508,3,1198,740,0,1,0,Fail
1750,1,0,391,197,7706,1,1790,500,1,2,1,Fail
976,1,0,1026,346,6294,2,1254,640,1,0,1,Fail
1714,1,0,3888,316,5976,0,1961,400,1,2,0,Fail
1694,1,0,7127,104,7321,1,952,500,1,0,1,Fail
1159,1,1,5080,117,9577,0,1826,400,0,2,0,Fail
1056,1,0,4051,347,5840,1,913,500,0,2,2,Fail
642,1,0,2491,108,9626,2,1332,640,1,0,1,Fail
1932,1,0,2292,155,8297,2,761,640,0,2,1,Fail
968,1,1,2822,207,7720,1,1506,500,1,2,2,Fail
991,1,0,377,466,422,2,968,640,0,0,2,Fail
1488,1,0,208,153,5727,2,1839,640,1,0,1,Fail
1464,1,1,1613,135,9774,2,1500,640,1,2,0,Fail
1387,1,1,588,314,8484,2,1882,640,1,0,1,Fail
919,1,1,7386,379,8597,1,1245,500,1,2,2,Fail
1595,1,1,8821,143,9366,2,906,640,0,2,2,Fail
1501,1,1,3775,6,9736,1,1605,500,0,1,2,Fail
908,1,0,5099,495,9286,3,1656,740,0,2,2,Fail
1618,1,1,4837,495,6506,3,926,740,1,2,1,Fail
1874,1,1,1269,77,4141,1,1471,500,1,0,0,Fail
856,1,1,3425,511,8722,0,1752,400,1,0,2,Fail
612,1,1,6988,374,9969,1,1171,500,0,0,0,Fail
911,1,1,911,519,1001,2,1135,640,0,1,2,Fail
1453,1,1,5791,224,8800,0,439,400,0,0,0,Fail
1127,1,0,631,209,5690,3,702,740,0,2,2,Fail
1384,1,1,2285,146,3367,0,1861,400,0,0,1,Fail
1318,1,0,4410,204,5880,2,1519,640,1,2,2,Fail
1581,1,1,5191,470,6457,2,1860,640,0,2,1,Fail
1516,1,0,5703,318,8246,3,1914,740,0,2,2,Fail
982,1,1,1233,504,7535,3,1867,740,1,2,1,Fail
917,1,1,1476,358,5976,0,1119,400,1,2,2,Fail
790,1,1,221,25,5421,0,532,400,1,0,1,Fail
828,1,1,4733,385,6335,2,1433,640,0,1,1,Fail
1322,1,1,4365,15,9984,0,1963,400,1,2,2,Fail
993,1,1,1631,2,9325,3,1474,740,1,0,1,Fail
1013,1,0,2561,102,8900,3,1600,740,0,0,1,Fail
974,1,1,393,39,7820,2,1370,640,0,1,1,Fail
1914,1,0,3583,462,6758,0,510,400,1,2,1,Fail
1244,1,0,728,151,9095,0,1285,400,1,2,1,Fail
679,1,1,1993,391,6265,1,1348,500,0,0,0,Fail
1572,1,0,1310,534,5418,2,1062,640,0,0,1,Fail
1965,1,1,3307,111,3705,2,896,640,0,2,0,Fail
1007,1,0,5901,132,8903,0,1075,400,1,0,2,Fail
1492,1,1,1711,67,7178,0,1511,400,0,1,0,Fail
1733,1,1,2069,124,5767,2,1681,640,1,0,1,Fail
1057,1,1,3687,200,8282,1,890,500,0,0,2,Fail
647,1,1,6907,431,9923,1,1587,500,0,2,0,Fail
1479,1,0,410,374,6295,1,718,500,0,2,2,Fail
712,1,1,2270,166,6394,2,1313,640,0,2,0,Fail
1288,1,1,3608,488,8379,3,1163,740,1,2,1,Fail
614,1,0,2445,277,4464,1,1116,500,1,2,1,Fail
1627,1,0,5902,76,8905,3,736,740,0,0,2,Fail
1627,1,0,5140,562,8901,2,557,640,0,0,1,Fail
1333,1,0,5953,408,9151,0,1851,400,0,0,0,Fail
1312,1,0,5435,101,6453,0,1452,400,0,2,1,Fail
611,1,1,3537,182,9668,2,1589,640,1,0,2,Fail
832,1,1,1848,88,6251,3,1103,740,0,2,0,Fail
770,1,1,6138,591,6925,0,410,400,1,2,0,Fail
745,1,1,7556,86,8515,0,599,400,0,2,2,Fail
877,1,0,5446,35,8124,3,1296,740,1,2,1,Fail
1630,1,0,4020,66,5134,0,969,400,1,2,1,Fail
1035,1,1,1917,3,5577,0,937,400,0,1,2,Fail
1699,1,1,7025,511,9443,2,1789,640,0,0,2,Fail
1752,1,1,139,389,6544,3,1610,740,0,0,1,Fail
1686,1,0,5085,464,7503,0,480,400,0,0,0,Fail
1609,1,0,1359,487,7501,0,1454,400,0,2,1,Fail
1816,1,0,1013,171,6581,3,790,740,1,0,0,Fail
652,1,0,1841,191,6969,2,1638,640,1,2,0,Fail
728,1,1,3039,568,3322,0,800,400,0,2,1,Fail
1225,1,1,4850,284,5043,0,932,400,1,2,0,Fail
1474,1,1,4946,547,9520,2,1989,640,0,0,2,Fail
852,1,1,5966,213,6981,0,1765,400,1,2,2,Fail
635,1,0,4400,532,7507,2,1896,640,0,0,0,Fail
1187,1,1,6605,527,8185,0,1752,400,0,1,2,Fail
782,1,0,2379,90,6021,3,1326,740,1,0,2,Fail
1453,1,0,74,87,6996,0,1013,400,0,0,1,Fail
1363,1,1,4353,292,8778,0,1554,400,1,0,1,Fail
1664,1,1,709,599,8084,3,1850,740,0,0,0,Fail
1012,1,0,8720,272,8809,2,1286,640,0,2,2,Fail
1281,1,1,2969,476,5126,3,1589,740,0,2,1,Fail
805,1,0,2594,491,7577,0,480,400,1,2,0,Fail
1187,1,0,6546,226,7499,2,646,640,0,2,0,Fail
1692,1,1,972,541,3226,0,1176,400,0,0,1,Fail
1472,1,0,2576,117,4622,0,364,400,0,0,1,Fail
1015,1,1,2401,119,3725,0,1095,400,1,2,0,Fail
1791,1,1,8626,159,9790,1,1904,500,1,2,2,Fail
1479,1,0,478,32,4327,2,882,640,0,0,2,Fail
1296,1,0,4291,273,7412,2,1247,640,0,2,0,Fail
1330,1,1,7362,283,7730,2,1954,640,0,2,1,Fail
1088,1,1,8274,524,8705,3,1942,740,0,0,1,Fail
1098,1,1,3502,556,9361,0,775,400,0,2,1,Fail
1580,1,0,1803,443,9009,1,531,500,1,2,1,Fail
1810,1,0,1516,227,2126,2,1042,640,0,0,2,Fail
904,1,0,6549,86,9670,2,841,640,1,0,1,Fail
1293,1,1,9328,272,9967,0,1045,400,1,0,2,Fail
1007,1,1,6343,467,9813,1,1302,500,0,2,2,Fail
1327,1,1,177,342,4415,1,1568,500,0,0,2,Fail
1229,1,0,2923,479,5779,3,1263,740,0,2,2,Fail
1561,1,0,803,62,9657,0,1248,400,0,0,0,Fail
1603,1,1,5634,593,7310,0,1225,400,0,2,1,Fail
1906,1,1,6976,323,8732,2,1174,640,1,0,2,Fail
1398,1,0,7926,139,8659,1,1542,500,1,0,2,Fail
1149,1,1,5323,151,9679,1,774,500,0,0,1,Fail
963,1,1,1266,105,1864,3,1595,740,1,0,1,Fail
1869,1,0,4223,272,5424,2,605,640,0,2,2,Fail
1938,1,1,2140,458,7517,3,1322,740,0,0,0,Fail
1022,1,0,2854,405,9169,1,648,500,1,0,0,Fail
1381,1,1,1538,485,6238,3,1981,740,0,2,2,Fail
1832,1,0,8396,507,8518,2,1947,640,0,0,2,Fail
1209,1,1,3811,317,4653,3,1775,740,0,1,0,Fail
1185,1,1,1204,600,2836,0,462,400,0,0,2,Fail
658,1,1,4198,156,6025,0,1784,400,0,1,1,Fail
1884,1,1,7752,59,9810,1,656,500,0,0,0,Fail
839,1,1,3608,159,3665,3,1789,740,1,2,0,Fail
1449,1,0,2961,322,3249,0,1548,400,0,2,0,Fail
764,1,0,576,184,2259,2,1684,640,1,2,0,Fail
1271,1,0,461,490,4607,1,1083,500,0,2,1,Fail
779,1,1,2481,241,2519,2,1044,640,0,0,0,Fail
868,1,0,966,95,2991,1,1714,500,0,0,1,Fail
805,1,1,1851,424,8387,1,873,500,0,1,0,Fail
796,1,0,5924,287,9380,2,764,640,1,0,1,Fail
925,1,0,1318,268,9222,3,885,740,0,0,2,Fail
614,1,0,1426,220,7437,0,1960,400,0,2,0,Fail
836,1,0,7065,338,8593,1,1364,500,1,0,0,Fail
1367,1,1,2584,208,7594,0,1507,400,0,0,2,Fail
858,1,0,1768,400,6166,1,1740,500,1,0,1,Fail
1170,1,1,7329,451,8545,0,1643,400,1,2,1,Fail
635,1,0,2074,471,4460,2,1896,640,0,2,1,Fail
712,1,1,516,258,3678,3,773,740,1,0,0,Fail
1435,1,1,2840,423,4712,3,1252,740,0,1,0,Fail
1410,1,1,2585,319,8510,0,479,400,1,0,2,Fail
638,1,1,6975,383,8178,0,1769,400,1,0,2,Fail
1028,1,1,555,399,9799,3,792,740,1,2,0,Fail
1232,1,1,3745,180,7054,3,1535,740,0,0,1,Fail
1765,1,1,5176,217,9009,3,1450,740,1,2,1,Fail
1003,1,1,2380,177,5753,3,1366,740,0,2,0,Fail
1509,1,1,331,377,2581,0,1841,400,0,2,0,Fail
1318,1,1,3888,313,6357,0,1146,400,1,0,1,Fail
1662,1,0,6628,1,6681,0,1327,400,0,0,2,Fail
816,1,1,3565,81,7881,1,875,500,0,2,2,Fail
1032,1,1,928,76,1223,1,1788,500,0,2,1,Fail
1621,1,1,4228,17,9905,3,761,740,0,0,0,Fail
850,1,0,2883,239,4585,2,1474,640,0,0,1,Fail
1349,1,0,744,147,3580,1,1110,500,1,2,0,Fail
1459,1,0,672,97,2657,3,1403,740,0,2,2,Fail
881,1,0,431,9,6864,2,1408,640,0,0,1,Fail
1855,1,1,7991,222,9222,0,1814,400,0,2,2,Fail
1533,1,1,3163,490,9359,1,633,500,0,0,1,Fail
1862,1,1,2307,132,8806,3,1759,740,1,0,1,Fail
927,1,1,193,334,8653,1,1025,500,1,0,0,Fail
1900,1,0,2484,167,5792,0,1555,400,0,2,2,Fail
1615,1,1,3588,563,4352,2,1750,640,0,0,2,Fail
871,1,0,15,201,8163,2,1514,640,1,2,0,Fail
973,1,1,4387,328,8554,3,1619,740,0,1,2,Fail
1202,1,0,6450,235,7264,1,852,500,0,2,2,Fail
1689,1,1,3436,505,8094,2,1832,640,1,2,1,Fail
1452,1,0,2027,411,3573,0,1932,400,1,0,1,Fail
1244,1,1,4382,173,5229,1,1343,500,1,2,2,Fail
1313,1,0,7755,464,8405,3,738,740,0,2,1,Fail
1538,1,1,1297,5,3336,2,866,640,1,0,1,Fail
1783,1,1,4494,516,9947,1,989,500,1,2,2,Fail
1601,1,1,8870,214,8996,1,1448,500,1,0,0,Fail
869,1,0,5568,60,8941,3,845,740,1,0,2,Fail
1676,1,0,4096,290,7937,3,918,740,0,0,1,Fail
1410,1,0,2691,566,2979,3,1976,740,1,0,1,Fail
1013,1,1,4153,299,7556,0,1567,400,0,2,0,Fail
1611,1,0,1445,253,2905,1,1733,500,0,2,0,Fail
1620,1,1,4014,457,6001,3,849,740,1,0,2,Fail
1858,1,1,772,56,3860,3,871,740,0,2,0,Fail
984,1,0,1129,135,3429,2,1341,640,1,2,0,Fail
1616,1,1,4247,566,6404,1,550,500,0,2,1,Fail
990,1,0,2547,228,7451,3,1656,740,1,2,1,Fail
838,1,0,1498,168,1667,3,1782,740,1,0,0,Fail
908,1,1,2434,294,8882,0,380,400,0,0,1,Fail
1997,1,1,8816,15,8990,2,793,640,0,0,2,Fail
772,1,1,2121,345,4547,0,538,400,0,1,0,Fail
1489,1,1,920,160,9956,2,1190,640,0,0,1,Fail
1119,1,0,5730,513,7347,0,1689,400,1,0,2,Fail
939,1,0,2590,211,4046,3,1715,740,0,0,0,Fail
1180,1,1,280,401,4000,2,670,640,0,0,2,Fail
1164,1,1,938,591,5706,1,1415,500,0,1,0,Fail
1947,1,1,3906,489,9976,0,1133,400,1,0,1,Fail
613,1,1,2514,35,4775,2,877,640,1,0,0,Fail
1440,1,0,2926,254,4386,3,984,740,1,2,0,Fail
1527,1,1,498,414,3531,3,930,740,1,2,0,Fail
1768,1,1,3391,48,5357,0,1592,400,0,0,2,Fail
1829,1,1,6392,46,9549,3,1650,740,1,0,2,Fail
1378,1,1,319,213,7914,0,1597,400,1,0,0,Fail
1014,1,0,6340,461,9689,2,1798,640,1,2,2,Fail
914,1,1,2877,158,7345,0,1107,400,0,2,0,Fail
645,1,1,1895,402,9525,2,1927,640,0,0,0,Fail
698,1,0,3585,302,5341,2,1628,640,1,2,0,Fail
680,1,1,637,307,9056,1,1965,500,0,2,0,Fail
710,1,0,5672,432,7826,2,1857,640,0,0,1,Fail
803,1,1,6591,524,8141,2,1240,640,1,2,2,Fail
1097,1,1,1342,266,6010,0,536,400,1,0,1,Fail
962,1,0,6515,107,7140,3,1852,740,0,2,1,Fail
1644,1,0,8726,530,9138,0,1255,400,0,2,1,Fail
1580,1,1,5550,586,8334,2,1235,640,1,0,2,Fail
1938,1,1,3835,350,7711,1,707,500,0,0,0,Fail
703,1,1,1019,141,2305,3,761,740,0,2,0,Fail
1970,1,0,2043,118,8339,2,1557,640,0,0,1,Fail
1811,1,1,6325,176,7866,0,1466,400,1,0,1,Fail
1847,1,1,2201,305,7652,3,1950,740,1,0,1,Fail
1651,1,0,6584,158,9498,2,547,640,1,2,2,Fail
642,1,1,8631,2,9147,1,1493,500,1,2,0,Fail
834,1,0,142,476,3155,0,459,400,1,0,1,Fail
1017,1,0,6281,190,6679,2,738,640,1,0,1,Fail
1257,1,0,1885,202,7378,0,1552,400,1,0,1,Fail
1363,1,1,7526,265,9316,1,956,500,1,2,2,Fail
1196,1,1,5499,225,7442,0,733,400,0,0,2,Fail
736,1,0,1991,445,4675,1,733,500,1,2,1,Fail
990,1,1,7002,522,7896,2,1193,640,0,0,0,Fail
1981,1,1,1246,189,1759,0,1606,400,1,0,0,Fail
1470,1,1,2086,309,4337,1,1249,500,0,1,0,Fail
1559,1,0,166,461,7758,0,1477,400,0,2,1,Fail
1724,1,1,3133,356,6509,2,1474,640,1,0,2,Fail
1262,1,1,3247,121,8129,1,630,500,0,2,2,Fail
1749,1,0,1431,379,4213,0,1102,400,1,2,2,Fail
1918,1,0,5943,278,7317,2,729,640,0,0,2,Fail
1549,1,1,8141,357,9392,0,998,400,0,0,2,Fail
1321,1,0,3,325,1525,3,1734,740,1,0,2,Fail
1173,1,0,7306,225,9219,2,1229,640,1,0,1,Fail
1368,1,0,8810,336,9308,0,831,400,0,0,1,Fail
1060,1,1,979,216,6634,3,1817,740,0,2,2,Fail
891,1,1,2478,315,6457,1,1823,500,0,1,0,Fail
775,1,1,2234,8,9591,0,1197,400,1,2,0,Fail
1659,1,1,284,287,9648,0,606,400,0,1,1,Fail
951,1,0,2571,413,3468,2,1656,640,0,0,1,Fail
1256,1,1,5596,145,7246,1,1674,500,0,0,1,Fail
908,1,1,498,121,3512,2,1158,640,1,2,0,Fail
868,1,1,1335,442,2419,0,1403,400,0,0,0,Fail
999,1,0,6004,324,9090,1,950,500,0,2,0,Fail
1481,1,1,3125,502,4816,3,1742,740,0,2,1,Fail
1048,1,1,5030,181,6349,0,1040,400,0,1,2,Fail
1348,1,1,4619,264,4627,2,898,640,0,1,2,Fail
802,1,1,4676,258,6207,3,1923,740,0,0,0,Fail
933,1,0,7513,550,9696,2,914,640,1,2,1,Fail
1181,1,0,7459,488,9337,3,1709,740,1,0,2,Fail
1853,1,1,152,492,6121,0,1005,400,0,0,1,Fail
931,1,0,2592,370,7061,2,902,640,1,2,0,Fail
1199,1,1,4962,507,7668,3,881,740,1,2,0,Fail
1073,1,1,7711,390,8840,2,1588,640,0,0,2,Fail
1671,1,0,2921,466,6712,2,1413,640,0,0,2,Fail
1895,1,0,2152,551,7897,3,1643,740,0,0,2,Fail
1525,1,1,4782,401,9157,3,760,740,1,0,2,Fail
1933,1,1,1090,109,7518,0,904,400,1,0,0,Fail
1909,1,1,2734,172,3431,3,954,740,0,1,2,Fail
1842,1,0,3647,341,4231,1,1147,500,0,2,1,Fail
1507,1,0,1422,100,1464,3,974,740,1,0,2,Fail
1290,1,1,3604,314,9059,2,1919,640,1,2,1,Fail
1290,1,0,626,569,7673,1,1143,500,1,0,2,Fail
730,1,1,4182,89,8508,0,1170,400,1,0,2,Fail
1373,1,0,191,179,1656,3,1080,740,0,0,0,Fail
1655,1,0,7275,245,7527,0,1171,400,0,0,2,Fail
1218,1,1,5765,331,8537,0,1885,400,1,2,0,Fail
1884,1,1,1265,357,5857,2,1653,640,0,2,1,Fail
1925,1,1,470,336,7430,0,652,400,0,2,0,Fail
633,1,0,2601,349,8196,3,1990,740,0,0,0,Fail
751,1,1,3039,226,6630,1,526,500,0,2,1,Fail
1839,1,0,5548,396,9648,2,1716,640,0,2,2,Fail
1228,1,0,4240,585,8724,3,1988,740,0,2,0,Fail
1429,1,1,5514,282,9046,3,1072,740,0,0,1,Fail
759,1,1,9314,341,9858,1,849,500,0,0,2,Fail
1163,1,0,794,338,9721,3,1211,740,1,0,1,Fail
926,1,1,2184,528,8033,0,768,400,1,0,2,Fail
1715,1,1,364,258,2491,1,1839,500,0,2,1,Fail
799,1,0,4302,302,6792,3,1016,740,0,0,1,Fail
1507,1,1,99,69,2248,1,1507,500,1,0,0,Fail
1777,1,1,137,190,1547,0,1852,400,1,0,2,Fail
898,1,0,1500,10,5072,2,1117,640,0,0,2,Fail
1076,1,0,5521,598,8397,1,1628,500,1,0,0,Fail
716,1,1,6407,406,8934,2,1065,640,1,2,2,Fail
1344,1,1,2243,67,2598,3,1829,740,0,2,0,Fail
1538,1,1,1268,107,2335,0,427,400,1,0,0,Fail
1070,1,1,8944,458,9510,0,1269,400,0,1,2,Fail
1988,1,1,3075,457,3356,1,1924,500,1,2,1,Fail
1206,1,0,303,72,5477,3,1056,740,1,0,2,Fail
850,1,1,3683,197,8668,2,661,640,1,0,2,Fail
1795,1,1,456,282,9618,2,1151,640,0,0,0,Fail
842,1,0,6121,542,8757,0,1937,400,1,2,1,Fail
1378,1,0,4240,388,8687,3,1146,740,0,0,2,Fail
1951,1,0,3364,132,6322,2,704,640,1,0,0,Fail
971,1,1,8324,231,9736,3,1258,740,0,2,1,Fail
1366,1,1,7802,369,8114,0,954,400,1,0,1,Fail
1693,1,1,7342,347,8145,2,1530,640,1,2,0,Fail
901,1,0,2525,222,5014,1,663,500,0,0,0,Fail
1685,1,0,1631,163,7020,3,1924,740,0,2,1,Fail
1300,1,1,285,258,7322,1,1008,500,0,0,2,Fail
1946,1,0,5724,376,8477,1,812,500,0,0,1,Fail
1515,1,1,4989,429,8856,0,1348,400,1,0,1,Fail
1793,1,0,3425,353,6960,0,1283,400,1,2,2,Fail
1806,1,0,1068,238,2914,0,1309,400,1,0,2,Fail
1188,1,1,1180,212,5293,3,1975,740,0,1,2,Fail
1962,1,0,830,538,5051,1,1942,500,0,0,1,Fail
977,1,0,2065,42,7543,1,972,500,0,0,2,Fail
1484,1,1,4964,554,5122,2,1809,640,0,1,0,Fail
1050,1,0,6551,439,9448,1,1918,500,1,0,1,Fail
1804,1,1,5190,68,8784,2,1342,640,0,0,1,Fail
658,1,1,1397,479,8392,2,1942,640,0,2,1,Fail
1531,1,1,1290,248,5441,2,1665,640,0,2,1,Fail
1013,1,1,1138,446,2532,1,403,500,1,0,1,Fail
1347,1,1,1997,470,9077,0,1943,400,1,2,1,Fail
930,1,1,1254,20,5242,0,1386,400,0,0,2,Fail
1687,1,0,3363,505,9104,3,1304,740,1,2,1,Fail
1260,1,1,4802,115,9702,1,1849,500,0,2,2,Fail
790,1,1,3227,577,5163,1,1518,500,1,2,1,Fail
685,1,0,2769,566,6557,0,1823,400,1,0,0,Fail
788,1,1,2995,296,8523,3,1571,740,1,2,2,Fail
607,1,0,2698,147,9291,3,1055,740,1,2,2,Fail
1141,1,1,1014,55,8295,0,1832,400,0,1,2,Fail
1467,1,1,3613,95,5708,0,1605,400,0,0,2,Fail
1612,1,1,1632,588,3149,0,797,400,0,1,0,Fail
1291,1,0,4390,127,6981,2,1764,640,1,0,2,Fail
1848,1,1,4542,28,5356,0,1043,400,1,2,2,Fail
843,1,1,2077,286,2184,0,1739,400,1,0,1,Fail
1000,1,0,3071,175,5761,2,1021,640,0,2,2,Fail
1243,1,1,2042,418,2807,3,1077,740,0,1,0,Fail
1710,1,0,1870,332,3309,3,1902,740,0,0,0,Fail
1855,1,1,475,443,3014,2,1876,640,1,0,2,Fail
1104,1,1,3488,175,7376,2,1049,640,1,0,1,Fail
1388,1,0,272,527,8897,1,1910,500,0,2,0,Fail
1751,1,1,772,470,4969,3,948,740,1,0,1,Fail
780,1,1,134,101,7824,1,1808,500,0,2,0,Fail
887,1,0,1281,85,2553,0,1518,400,1,2,0,Fail
1194,1,1,7250,128,7544,1,1847,500,0,0,2,Fail
1528,1,0,1246,597,7599,3,1645,740,0,0,1,Fail
1536,1,0,1708,588,9174,3,840,740,0,2,1,Fail
1600,1,1,2325,374,8884,3,1688,740,1,2,2,Fail
668,1,1,6047,204,7080,1,1608,500,1,2,0,Fail
817,1,1,1593,424,1721,3,1516,740,1,2,2,Fail
946,1,1,445,279,6538,1,893,500,0,2,0,Fail
1812,1,1,2481,391,2571,1,1004,500,1,2,1,Fail
1163,1,1,804,111,9747,3,1923,740,0,1,2,Fail
1419,1,0,794,542,906,2,1716,640,1,0,1,Fail
1473,1,0,7475,525,9736,2,1954,640,0,0,0,Fail
1913,1,0,8946,33,9181,0,980,400,0,0,1,Fail
1873,1,1,5248,551,7582,2,664,640,1,2,1,Fail
895,1,1,282,62,6109,3,1174,740,1,2,1,Fail
882,1,1,278,284,2653,0,564,400,1,0,1,Fail
1568,1,1,6548,64,9267,0,1086,400,1,2,1,Fail
1131,1,0,4676,480,8472,0,901,400,0,2,1,Fail
650,1,1,6381,300,7650,0,1804,400,0,0,1,Fail
779,1,1,2070,298,6151,2,1093,640,0,1,0,Fail
1015,1,1,746,504,1054,0,1016,400,1,2,1,Fail
1778,1,1,7909,89,9761,1,1098,500,0,2,1,Fail
1296,1,0,1331,179,6753,3,1288,740,0,0,2,Fail
1497,1,1,7459,373,7820,0,1175,400,0,2,0,Fail
1466,1,0,6904,147,9883,1,1999,500,1,2,0,Fail
1951,1,1,5273,455,9557,2,726,640,0,0,2,Fail
1956,1,1,2056,272,6868,2,1021,640,0,0,1,Fail
1291,1,0,4770,491,8071,0,1835,400,1,2,2,Fail
881,1,0,7530,396,8845,3,1543,740,0,2,2,Fail
1758,1,1,1287,283,7370,1,1193,500,0,2,0,Fail
1741,1,0,7040,484,9471,2,708,640,1,2,0,Fail
1402,1,0,6094,27,6164,3,1246,740,1,0,0,Fail
1259,1,0,2990,475,4577,0,1144,400,1,0,0,Fail
1036,1,0,5726,585,7858,1,611,500,1,2,1,Fail
1414,1,1,4578,183,6546,1,1228,500,0,2,1,Fail
876,1,0,125,62,9957,0,1684,400,1,2,2,Fail
1428,1,1,2425,542,9625,2,1606,640,1,2,0,Fail
1026,1,0,1347,13,6647,3,1776,740,0,0,0,Fail
1524,1,0,3184,460,9190,2,1783,640,0,2,2,Fail
936,1,1,14,299,8016,0,1875,400,0,2,1,Fail
1956,1,1,5664,167,8346,1,835,500,1,2,2,Fail
688,1,1,2726,200,2741,1,676,500,0,0,2,Fail
1382,1,0,5614,225,9546,1,1049,500,1,0,0,Fail
920,1,1,832,97,911,0,1048,400,0,1,1,Fail
1593,1,1,2360,416,7347,0,462,400,1,0,2,Fail
927,1,0,6775,265,8209,2,1626,640,1,0,1,Fail
1315,1,0,2126,337,5726,3,1581,740,1,2,0,Fail
766,1,1,4114,72,5142,1,1688,500,0,2,1,Fail
1296,1,1,5388,307,8210,3,1812,740,0,0,0,Fail
1414,1,0,5748,86,9201,2,1750,640,0,2,1,Fail
1923,1,1,7938,63,9714,0,1403,400,1,0,0,Fail
729,1,1,5027,179,6848,0,1221,400,1,0,0,Fail
1938,1,0,3817,352,5227,0,1793,400,0,0,1,Fail
1491,1,1,5195,79,6064,0,358,400,1,2,1,Fail
692,1,1,1990,489,7924,0,991,400,1,0,1,Fail
910,1,0,2366,529,8750,2,1230,640,1,0,0,Fail
1387,1,1,3787,113,7857,2,785,640,1,2,1,Fail
1343,1,0,4461,440,8934,0,698,400,0,2,0,Fail
1335,1,1,7543,126,9274,0,618,400,1,0,1,Fail
621,1,1,4025,112,7755,3,1369,740,0,1,1,Fail
1353,1,0,634,411,7069,0,1592,400,0,2,2,Fail
1554,1,1,4296,469,4329,0,1053,400,0,1,2,Fail
865,1,0,2250,441,7837,3,1939,740,1,0,2,Fail
1567,1,1,3949,259,8198,2,1922,640,0,1,1,Fail
752,1,1,4871,381,9710,3,1578,740,1,0,1,Fail
1626,1,0,8060,435,9240,0,463,400,0,2,0,Fail
730,1,0,1490,118,6931,3,1928,740,0,0,2,Fail
1846,1,1,2210,420,7496,1,1028,500,1,2,0,Fail
1088,1,1,2717,418,9828,2,608,640,0,0,2,Fail
908,1,1,2553,469,3770,1,1229,500,1,2,0,Fail
679,1,1,253,60,5704,0,1892,400,1,2,1,Fail
1785,1,1,6065,478,9237,1,1512,500,0,0,0,Fail
1968,1,1,8008,201,9053,1,1853,500,0,0,0,Fail
1419,1,0,2410,508,3860,0,943,400,0,2,0,Fail
1119,1,1,1987,167,7442,2,1646,640,1,2,1,Fail
644,1,1,286,357,9713,1,413,500,1,0,1,Fail
993,1,0,213,48,3049,1,1400,500,1,2,2,Fail
1236,1,0,6091,495,6758,1,632,500,0,2,0,Fail
679,1,0,1689,493,3625,1,1025,500,1,2,2,Fail
1636,1,1,751,331,4146,0,1226,400,1,2,0,Fail
1713,1,1,1852,576,5143,3,1075,740,1,2,1,Fail
1271,1,0,2008,344,6478,1,1886,500,0,2,2,Fail
608,1,0,6134,79,6867,3,1103,740,0,2,2,Fail
1119,1,1,1922,61,2383,1,1223,500,0,1,1,Fail
1798,1,1,437,70,1411,1,730,500,0,0,1,Fail
