@relation sheet
@attribute in1 real
@attribute in2 real
@attribute in3 real
@attribute in4 real
@attribute in5 real
@attribute in6 real
@attribute in7 real
@attribute in8 real
@attribute in9 real
@attribute in10 real
@attribute in11 real
@attribute in12 real
@attribute class {Pass,Fail}
@data
265,0,0,7936,151,9586,1,992,944,1,1,0,Pass
807,1,0,2626,71,9527,1,839,149,1,0,1,Pass
1109,0,1,806,765,1263,0,723,889,0,2,2,Pass
1476,1,0,7849,327,9528,3,1802,778,1,2,0,Pass
1277,0,1,7643,105,3029,2,941,223,1,2,0,Pass
1580,1,1,605,81,9586,0,1929,1851,1,1,2,Pass
1267,1,0,7086,587,3724,2,998,499,1,0,1,Pass
0,1,1,7853,113,8693,2,656,1877,1,1,0,Pass
500,1,0,5840,384,5435,3,1467,1359,0,0,0,Pass
1000,0,0,9787,808,6737,1,1610,944,1,1,0,Pass
437,0,1,84,707,1726,0,1016,983,1,2,0,Pass
935,0,1,7739,944,4873,3,472,1549,1,2,2,Pass
38,0,0,574,340,4767,0,654,1799,1,1,1,Pass
1083,0,0,4098,117,7059,1,904,1701,1,1,0,Pass
370,1,1,1637,524,413,2,639,1562,1,2,0,Pass
1224,1,1,7896,189,9174,1,63,111,1,2,0,Pass
1595,1,0,1409,157,2248,3,1598,352,1,1,0,Pass
242,1,1,9446,727,8236,0,576,1321,1,2,2,Pass
1201,1,1,6926,908,3859,3,592,1205,0,2,0,Pass
579,0,0,6281,455,6702,3,1699,1292,0,1,0,Pass
1867,1,1,1911,601,5473,1,1550,1632,0,2,1,Pass
463,1,1,1390,950,923,3,1328,1739,1,2,0,Pass
1258,1,1,5116,941,5402,0,18,511,0,0,2,Pass
1046,0,1,3284,853,8002,0,689,1683,0,1,2,Pass
1292,0,1,270,713,7796,2,54,1982,0,1,1,Pass
48,1,1,7038,50,8451,0,500,779,1,0,1,Pass
501,0,0,5278,932,6091,0,1960,1792,1,2,1,Pass
977,0,1,7455,575,4819,3,1815,676,0,2,2,Pass
774,1,1,1075,52,9162,3,841,1651,0,1,0,Pass
918,0,0,9661,905,9030,3,75,1448,0,2,0,Pass
1497,1,1,2401,954,5247,2,1450,16,0,0,1,Pass
85,1,0,176,661,8195,3,483,253,1,0,1,Pass
1089,0,0,1907,217,1099,2,1742,599,1,1,0,Pass
1599,1,0,6016,491,9732,0,1922,274,1,1,0,Pass
381,0,1,1682,718,7233,2,1836,1957,1,1,2,Pass
752,1,1,6123,773,7955,1,1,1984,1,0,2,Pass
1620,1,1,5804,552,8387,0,1002,207,0,1,2,Pass
1659,1,1,3037,48,2863,2,1719,1513,1,0,0,Pass
1753,1,0,3135,959,2825,0,67,1351,1,0,1,Pass
1057,0,0,7414,41,8150,1,1647,282,0,2,1,Pass
1799,0,0,2635,440,1242,3,755,1845,0,0,1,Pass
778,1,1,5720,71,2153,2,134,667,1,0,1,Pass
1781,0,0,6645,126,177,1,1942,862,0,0,2,Pass
1673,1,1,6582,542,4476,0,1435,1932,1,2,1,Pass
1617,0,0,127,185,1994,1,1406,143,1,0,1,Pass
1787,0,0,5623,544,8371,2,190,1033,0,1,0,Pass
1639,1,1,1217,513,2194,1,1722,1777,0,0,1,Pass
39,0,1,8098,196,4791,2,1250,1477,0,1,1,Pass
1194,0,1,6820,322,412,1,928,469,1,0,1,Pass
718,1,1,673,130,4575,2,1308,529,0,1,0,Pass
680,1,1,4962,473,7815,0,21,1944,0,1,2,Pass
154,1,0,5279,532,7864,0,1267,869,1,1,2,Pass
681,0,1,8713,859,5225,2,752,1935,1,0,2,Pass
1105,0,1,6953,453,8894,2,798,1300,1,2,1,Pass
1167,1,0,3269,956,5849,0,651,698,0,0,0,Pass
1794,1,0,1553,780,9521,1,1145,939,1,0,0,Pass
774,0,1,6137,508,1229,1,1826,403,0,1,0,Pass
1077,0,1,1111,176,2162,1,528,1505,1,2,0,Pass
1188,0,0,4231,250,6224,1,1699,751,0,0,1,Pass
846,1,1,6511,844,6932,3,499,886,0,2,0,Pass
216,0,0,9300,396,1583,2,1564,554,0,0,1,Pass
1466,0,1,447,947,3772,1,1585,455,0,2,1,Pass
1309,0,0,6262,530,887,1,737,1966,0,0,2,Pass
1471,1,1,2927,932,1,0,430,1543,1,2,1,Pass
1703,0,1,5190,289,6537,0,692,235,1,1,1,Pass
350,0,0,7639,293,9614,1,734,1382,1,1,1,Pass
339,0,0,7839,781,8311,2,924,1775,0,2,2,Pass
1218,0,1,8773,234,8107,1,920,1132,1,2,2,Pass
1210,0,0,6109,797,5157,3,1024,1150,1,1,0,Pass
1521,1,1,9684,510,4328,0,581,701,1,2,2,Pass
525,0,1,7776,418,9338,3,777,1785,0,0,0,Pass
1080,0,0,3319,903,131,2,511,501,1,0,0,Pass
1145,1,0,7191,878,781,3,883,121,0,2,2,Pass
1842,0,0,893,749,6398,3,1107,476,1,1,2,Pass
1379,0,0,7094,583,7304,0,77,1988,1,1,0,Pass
1649,1,1,2202,826,9611,2,783,514,0,1,2,Pass
299,1,0,4033,252,5529,0,1845,1621,1,2,0,Pass
834,1,0,1349,722,3776,0,741,755,1,2,2,Pass
747,0,0,9887,205,6589,1,398,1239,0,1,2,Pass
1052,1,0,1189,754,7619,1,1878,1682,1,0,0,Pass
1768,0,0,9512,790,1139,3,155,569,0,0,1,Pass
1983,1,0,3316,260,8511,2,121,208,0,1,1,Pass
1454,1,0,536,435,8128,3,418,889,1,1,1,Pass
632,0,0,3021,40,3246,1,1522,661,1,1,2,Pass
439,0,0,6506,612,566,1,1274,973,0,1,1,Pass
867,1,0,7567,977,6668,3,925,531,0,2,0,Pass
1141,0,0,3222,650,829,1,81,1993,1,0,0,Pass
1423,1,1,3765,966,8362,3,375,71,0,1,1,Pass
657,1,0,3368,173,7773,3,45,749,0,2,2,Pass
385,0,1,6849,974,6730,1,1734,908,1,0,0,Pass
770,0,0,8264,672,6321,3,991,496,0,0,2,Pass
1657,0,0,2406,714,9896,2,120,1952,0,2,2,Pass
1556,1,0,8362,372,7598,3,1576,1820,0,0,0,Pass
1553,1,1,4363,378,3747,1,657,907,1,1,2,Pass
1839,0,0,2134,969,8492,1,1994,1879,0,1,2,Pass
108,0,0,6826,536,7355,0,372,367,0,0,1,Pass
1507,0,0,2663,310,356,3,459,272,0,2,2,Pass
665,0,1,1437,587,8242,3,917,1143,0,1,0,Pass
363,0,0,1015,893,9168,2,1729,735,1,0,2,Pass
415,1,0,1087,473,5340,3,382,1243,1,0,1,Pass
1245,0,0,3173,283,1262,1,1780,696,1,2,0,Pass
752,0,1,7057,754,6031,2,279,1705,0,1,1,Pass
550,1,1,5696,796,1533,0,703,231,0,1,0,Pass
265,0,1,851,979,3012,1,1981,684,1,1,2,Pass
273,0,1,7418,185,2847,0,399,804,1,0,1,Pass
1824,0,0,5656,535,1204,0,1036,984,1,1,1,Pass
144,0,1,1479,53,4806,2,1987,111,0,0,1,Pass
931,1,0,5635,413,7549,0,1142,1594,1,1,1,Pass
432,1,0,2012,946,3464,1,1436,883,1,1,1,Pass
1230,1,1,6780,984,5867,1,1850,1675,1,2,0,Pass
263,1,0,1633,111,5868,3,1739,710,0,0,2,Pass
148,1,1,6940,784,4848,0,174,1836,0,0,0,Pass
856,1,0,8255,484,2955,1,1398,1445,1,0,2,Pass
1219,0,1,5118,725,6157,2,1447,1305,0,0,1,Pass
1004,1,0,307,746,6913,3,1795,331,0,1,2,Pass
530,1,0,9661,787,8663,0,1756,425,0,0,0,Pass
57,1,0,2842,790,5514,1,1515,1338,0,2,1,Pass
1845,0,1,7224,853,356,3,1463,1067,1,0,1,Pass
1694,0,0,5748,750,1909,3,745,590,1,1,0,Pass
519,0,1,6033,590,4987,1,260,473,0,1,1,Pass
1651,0,1,658,969,2341,0,1034,1488,0,2,1,Pass
701,0,1,1595,9,3000,0,1937,1543,0,0,1,Pass
876,1,0,2360,689,8859,3,588,656,1,2,2,Pass
1657,1,1,1368,959,1990,1,269,276,1,1,1,Pass
1605,0,1,156,467,8542,0,207,1448,0,1,2,Pass
51,0,0,6609,295,6420,1,1242,1174,1,2,1,Pass
1573,1,0,5926,621,6932,1,391,798,1,0,1,Pass
1935,1,1,9807,694,6850,0,1995,848,0,0,1,Pass
206,1,1,6606,533,5974,2,1976,1600,1,0,0,Pass
1596,0,0,7643,80,4481,0,1671,111,0,1,1,Pass
1787,1,1,9074,159,8481,0,1417,1800,0,1,0,Pass
498,0,1,6706,787,6071,2,404,1126,0,0,2,Pass
911,0,1,8222,934,1152,2,1315,1433,0,2,1,Pass
1298,0,0,8627,122,5433,2,1950,56,0,0,1,Pass
1595,1,1,7346,319,8484,3,592,1743,1,2,0,Pass
1256,1,0,3264,630,4480,0,1230,958,0,2,2,Pass
1670,1,0,5808,740,8909,1,109,98,1,0,0,Pass
1915,1,0,8474,701,341,1,756,1515,1,2,2,Pass
885,0,0,3964,582,4863,3,376,162,0,0,0,Pass
282,1,0,7894,685,5637,3,718,93,1,0,0,Pass
1684,0,1,4779,465,4510,2,835,74,0,0,2,Pass
1663,0,1,2427,961,9598,1,239,173,1,2,1,Pass
1481,0,1,4645,890,2674,1,1152,127,1,2,2,Pass
1326,0,1,3809,361,7985,2,714,557,1,2,2,Pass
1095,0,1,7284,210,2404,3,1571,1153,1,2,0,Pass
1285,1,1,4660,428,1231,0,21,1288,0,0,1,Pass
343,0,1,1330,403,9776,3,356,888,1,0,1,Pass
589,1,0,3743,913,6012,2,695,180,1,0,2,Pass
1247,0,1,3360,136,8578,0,1883,902,0,2,2,Pass
806,0,0,6291,936,9776,3,970,577,1,1,0,Pass
1789,1,1,7178,280,6202,0,66,954,0,1,0,Pass
1997,1,0,7422,404,8673,0,778,26,1,0,0,Pass
1291,1,0,8788,907,6649,2,296,1737,1,0,1,Pass
1064,0,0,6677,666,1403,2,1413,1969,1,0,2,Pass
1004,0,0,3506,394,3969,2,617,694,1,2,1,Pass
631,0,1,75,194,4537,1,762,982,1,0,2,Pass
1180,0,0,1464,113,7561,0,1911,314,1,1,0,Pass
1779,1,0,3064,12,9402,0,59,1344,1,1,0,Pass
1891,0,0,4622,111,9496,0,1780,619,1,0,2,Pass
1617,0,1,4020,58,2189,0,1883,513,1,2,0,Pass
1728,0,1,3759,987,822,1,214,279,1,0,2,Pass
398,1,1,1225,619,8469,0,1553,788,0,2,2,Pass
545,0,1,4005,887,9054,0,451,584,0,1,0,Pass
1843,1,1,1669,276,3543,3,1011,928,0,1,2,Pass
1592,0,0,6415,471,2031,0,1811,257,0,2,1,Pass
1410,0,0,9142,376,2808,3,749,342,1,2,2,Pass
37,1,0,7693,561,8311,0,1105,990,1,0,1,Pass
566,0,1,7213,912,4992,0,232,1517,0,1,0,Pass
1794,1,1,5151,477,9879,3,794,279,1,2,2,Pass
1589,1,0,7500,114,6522,1,1204,1100,1,0,0,Pass
97,1,1,2057,158,4115,0,541,1131,0,2,2,Pass
1503,0,1,6329,572,6706,2,320,1583,0,0,2,Pass
1694,0,0,2610,702,2960,0,1419,728,1,1,2,Pass
1071,0,1,8041,80,5862,1,1116,942,1,2,0,Pass
18,0,1,8257,796,9956,3,1557,1728,0,1,0,Pass
1847,0,1,2310,625,9654,2,1582,108,0,1,2,Pass
44,0,1,2464,167,7738,2,1361,931,1,1,1,Pass
1159,0,1,7131,899,8085,2,11,1284,0,0,1,Pass
552,1,1,4794,378,8988,3,421,1083,0,0,2,Pass
1542,1,1,8595,869,3302,1,746,429,0,1,2,Pass
491,1,0,5501,345,551,0,1963,249,0,2,1,Pass
837,0,0,1182,185,9249,2,294,886,1,1,2,Pass
1779,0,1,2681,42,7979,3,1004,540,0,0,2,Pass
434,0,0,1548,817,5388,2,1785,1465,0,0,0,Pass
1466,1,0,6351,860,7177,3,854,1305,0,2,0,Pass
1649,0,1,4880,122,370,3,801,1290,0,1,1,Pass
627,0,1,5283,777,8484,0,790,755,1,2,2,Pass
963,1,1,7327,348,432,2,463,775,0,0,1,Pass
938,1,1,9675,598,8753,3,1391,755,0,0,2,Pass
626,1,1,5951,286,7715,0,1572,456,0,2,0,Pass
1808,1,0,1728,110,9115,0,824,400,0,2,2,Fail
1697,1,0,3980,70,7857,3,1757,740,0,0,0,Fail
1103,1,0,3808,174,9872,3,1711,740,1,0,0,Fail
834,1,1,568,561,5563,1,1742,500,1,0,0,Fail
1788,1,0,2459,521,5107,3,1108,740,1,2,0,Fail
1098,1,0,3865,198,4609,2,1565,640,0,2,1,Fail
1026,1,0,2468,33,8336,0,1031,400,1,0,0,Fail
1385,1,0,5834,36,8732,3,1259,740,1,0,1,Fail
724,1,1,1459,163,2382,2,650,640,0,0,2,Fail
642,1,1,2238,581,3274,2,689,640,0,0,2,Fail
1703,1,0,780,481,7200,0,1204,400,1,2,0,Fail
1007,1,0,6135,357,8102,0,1793,400,0,0,0,Fail
1736,1,1,3927,526,9137,0,678,400,0,1,1,Fail
988,1,0,6311,242,8091,1,1526,500,0,0,1,Fail
801,1,1,8115,21,9378,1,1336,500,0,2,0,Fail
894,1,1,2510,284,3756,3,1270,740,1,2,1,Fail
1365,1,1,2661,194,4200,0,1197,400,1,0,2,Fail
704,1,1,3495,171,9020,0,1826,400,0,2,2,Fail
1824,1,1,5472,185,5894,0,710,400,1,2,2,Fail
1957,1,1,8885,380,9859,0,1945,400,0,0,2,Fail
1726,1,0,308,334,5080,0,1254,400,1,2,2,Fail
1730,1,1,3646,486,5723,1,680,500,1,0,2,Fail
1746,1,0,534,317,7320,0,1887,400,0,0,1,Fail
635,1,1,897,575,4941,1,981,500,1,2,1,Fail
634,1,1,2506,163,3290,1,1111,500,1,2,2,Fail
873,1,1,5133,166,6606,2,1186,640,1,2,0,Fail
1428,1,0,3169,480,4125,0,1491,400,0,0,0,Fail
811,1,1,5143,430,8547,0,776,400,0,0,0,Fail
1818,1,0,1739,394,6530,2,1744,640,1,0,2,Fail
996,1,0,3211,564,9801,0,925,400,1,2,0,Fail
1387,1,1,2543,60,3225,2,1670,640,1,2,2,Fail
1908,1,0,1678,209,5397,1,704,500,0,0,0,Fail
863,1,0,6207,301,7559,1,881,500,0,0,0,Fail
659,1,1,1879,18,6774,1,595,500,1,2,1,Fail
929,1,0,12,171,9560,3,1820,740,0,0,1,Fail
1921,1,0,829,223,7378,2,607,640,0,0,1,Fail
1977,1,0,6954,576,9137,0,462,400,0,2,1,Fail
647,1,1,1973,89,9170,2,1408,640,0,0,0,Fail
1923,1,0,905,182,1199,2,1570,640,1,0,0,Fail
752,1,0,1511,10,5657,0,1191,400,0,0,0,Fail
1744,1,0,1955,351,2233,1,1024,500,0,0,1,Fail
1742,1,0,1877,504,8187,0,1257,400,1,0,0,Fail
665,1,0,4756,456,5747,0,436,400,0,0,0,Fail
731,1,1,4611,307,7987,3,1685,740,0,0,1,Fail
1484,1,0,4395,374,4458,1,974,500,1,2,2,Fail
1048,1,1,60,116,5767,2,897,640,0,2,1,Fail
1964,1,0,3396,463,8489,0,1676,400,0,2,2,Fail
856,1,0,1302,64,1873,1,1897,500,1,0,1,Fail
1056,1,1,2857,503,6442,0,1246,400,0,0,0,Fail
940,1,1,3396,486,5053,1,1168,500,0,1,1,Fail
1480,1,1,4228,455,7018,2,651,640,0,0,0,Fail
948,1,0,609,321,9582,2,1486,640,0,0,0,Fail
1024,1,0,3426,465,8542,0,1157,400,0,2,2,Fail
1859,1,1,2415,269,2520,2,1436,640,1,2,1,Fail
1607,1,1,6300,298,7155,2,1980,640,1,2,0,Fail
1283,1,1,8855,160,9657,0,1129,400,0,1,2,Fail
958,1,1,8030,457,9183,3,1555,740,1,0,2,Fail
1803,1,0,4942,70,6692,2,1684,640,1,2,2,Fail
1825,1,1,2454,537,4855,1,941,500,1,0,0,Fail
1595,1,0,90,350,6873,3,936,740,1,0,2,Fail
1724,1,1,3430,322,6327,0,1599,400,0,2,1,Fail
1482,1,1,1750,480,4187,2,769,640,0,1,0,Fail
923,1,1,1753,262,7536,3,1744,740,0,1,2,Fail
1720,1,0,3854,175,8178,1,685,500,0,2,2,Fail
626,1,1,6166,133,7455,0,1251,400,0,0,2,Fail
1687,1,0,5185,25,8068,2,930,640,1,2,1,Fail
805,1,1,3042,425,5703,1,1986,500,1,2,0,Fail
838,1,0,3910,374,9532,0,1984,400,1,0,0,Fail
1618,1,1,1433,99,2329,1,1351,500,1,0,1,Fail
1033,1,1,1877,504,9662,2,1401,640,1,0,0,Fail
1777,1,0,3251,53,9056,3,1177,740,0,2,2,Fail
1754,1,0,9228,65,9934,1,1908,500,0,2,2,Fail
1294,1,1,2131,164,4761,0,1685,400,0,0,2,Fail
823,1,0,5066,98,9410,2,1306,640,1,2,1,Fail
665,1,0,837,99,3404,3,1249,740,0,0,1,Fail
1632,1,0,3145,548,8388,0,1736,400,1,2,0,Fail
1922,1,1,869,590,9319,2,731,640,1,0,1,Fail
862,1,1,800,244,6042,0,1214,400,1,0,0,Fail
1822,1,1,7317,244,9521,2,1937,640,0,2,0,Fail
1059,1,1,7644,503,8177,1,1697,500,1,2,2,Fail
1753,1,1,926,357,5640,3,911,740,1,2,1,Fail
1592,1,0,8,499,7726,0,1767,400,1,0,0,Fail
1738,1,0,8758,181,9867,2,1191,640,1,0,0,Fail
825,1,1,1903,65,7605,2,1855,640,1,2,1,Fail
1796,1,0,4237,128,8669,3,1299,740,0,2,0,Fail
1581,1,0,1392,367,3308,1,1219,500,1,0,1,Fail
1913,1,0,3772,540,7386,1,699,500,1,2,0,Fail
1225,1,1,366,464,4604,0,1780,400,0,0,1,Fail
1533,1,1,751,25,7411,1,867,500,1,2,2,Fail
713,1,1,3838,244,6903,3,714,740,1,2,2,Fail
1164,1,1,338,313,8359,3,697,740,0,2,1,Fail
1628,1,1,754,258,7044,1,1089,500,0,1,1,Fail
1639,1,1,761,150,5290,0,1818,400,0,0,2,Fail
1883,1,0,9015,533,9191,2,1023,640,0,0,0,Fail
642,1,1,8432,77,8916,2,1834,640,0,2,2,Fail
961,1,0,358,110,4222,2,1612,640,0,0,0,Fail
680,1,0,4299,291,6882,3,1229,740,1,0,1,Fail
1151,1,1,1978,482,6457,1,587,500,1,0,1,Fail
1988,1,0,4076,42,7815,1,611,500,0,2,0,Fail
840,1,1,56,216,3914,2,1875,640,0,0,2,Fail
1830,1,1,2149,133,7176,2,1456,640,1,2,1,Fail
1592,1,1,377,567,4809,0,1782,400,0,0,1,Fail
1776,1,1,3497,366,6350,1,1815,500,1,2,0,Fail
1156,1,1,6338,589,7314,3,1517,740,1,0,2,Fail
1706,1,0,2761,597,7542,1,1341,500,0,0,0,Fail
1837,1,1,3647,172,8479,0,307,400,1,2,1,Fail
1666,1,1,3128,130,3412,3,1267,740,1,2,1,Fail
1628,1,0,2271,561,5522,0,1283,400,0,2,1,Fail
1813,1,0,844,230,2534,0,1529,400,1,2,2,Fail
1242,1,0,46,129,1943,2,1535,640,1,0,0,Fail
849,1,1,3488,137,6262,2,762,640,0,1,2,Fail
1020,1,0,7342,22,9421,1,1634,500,0,0,2,Fail
878,1,1,4456,521,6298,2,856,640,0,1,0,Fail
1085,1,1,371,312,7798,1,830,500,0,2,2,Fail
1361,1,1,430,367,7994,0,1482,400,0,1,0,Fail
1330,1,0,6729,465,7336,0,1538,400,0,0,1,Fail
1048,1,0,4105,454,6865,1,474,500,1,0,1,Fail
829,1,1,3911,76,7117,3,1660,740,0,0,2,Fail
1257,1,0,7406,258,8882,3,1703,740,1,0,2,Fail
1146,1,1,2537,427,3760,3,1245,740,0,2,1,Fail
876,1,1,3054,384,9730,0,970,400,0,1,2,Fail
1918,1,0,4540,394,8136,0,711,400,1,2,2,Fail
1873,1,0,555,306,8805,1,667,500,1,2,1,Fail
942,1,1,1365,128,7267,3,912,740,0,2,1,Fail
1095,1,0,7693,374,8916,1,728,500,0,0,0,Fail
1528,1,1,1762,37,7113,0,413,400,1,0,1,Fail
770,1,0,7035,366,8786,1,493,500,0,0,1,Fail
1364,1,0,265,178,2922,3,1344,740,1,0,1,Fail
767,1,1,2516,36,2837,1,817,500,0,1,0,Fail
865,1,1,3167,334,8155,0,675,400,1,0,1,Fail
1608,1,0,5367,91,7380,0,1470,400,1,0,1,Fail
640,1,1,2323,555,7688,2,1825,640,0,0,2,Fail
1303,1,1,2531,519,5715,0,1714,400,1,0,2,Fail
1857,1,1,3757,519,6106,2,1376,640,0,2,0,Fail
736,1,0,4616,376,6543,3,825,740,0,2,1,Fail
1900,1,1,4002,53,6962,2,906,640,0,0,1,Fail
813,1,1,2742,359,5882,3,1735,740,1,0,1,Fail
813,1,1,783,48,2458,1,1455,500,1,0,2,Fail
1247,1,0,3989,265,5099,3,747,740,1,0,0,Fail
1002,1,1,4387,131,7699,0,545,400,0,1,1,Fail
1357,1,1,2166,378,6287,3,1825,740,1,2,1,Fail
1614,1,0,7267,168,9793,0,1872,400,1,0,1,Fail
1707,1,1,1776,81,7777,0,1378,400,0,2,2,Fail
649,1,0,5991,17,8434,2,1044,640,1,0,1,Fail
696,1,0,997,365,7495,0,1590,400,0,2,1,Fail
623,1,1,2455,311,7249,1,1800,500,0,2,1,Fail
801,1,0,1875,488,3033,0,1126,400,0,0,1,Fail
1411,1,1,1372,555,9776,3,885,740,0,1,2,Fail
621,1,0,4773,105,7634,1,741,500,0,0,0,Fail
894,1,1,4717,122,5927,1,1774,500,0,2,1,Fail
902,1,1,3440,85,4484,1,658,500,0,0,2,Fail
657,1,0,1436,235,7804,0,501,400,1,0,0,Fail
1864,1,0,2592,19,8400,1,1824,500,0,0,1,Fail
1777,1,0,2877,343,4895,1,823,500,1,2,1,Fail
1117,1,0,7044,468,8030,0,1425,400,0,2,0,Fail
1692,1,1,2742,432,5116,1,1312,500,1,2,2,Fail
1492,1,1,539,415,5095,3,1198,740,1,2,2,Fail
1001,1,0,6454,71,8504,2,1050,640,0,0,1,Fail
1178,1,0,161,300,3480,0,601,400,0,2,1,Fail
624,1,1,8865,595,8867,3,1758,740,1,2,0,Fail
1307,1,1,7175,294,7795,3,965,740,0,1,2,Fail
1135,1,1,3539,329,5286,0,967,400,1,2,2,Fail
695,1,1,5618,238,6607,0,1778,400,0,1,2,Fail
1966,1,1,21,561,4196,2,1457,640,0,1,1,Fail
1453,1,0,1144,14,8343,1,1776,500,0,2,1,Fail
1395,1,1,4345,583,8774,1,570,500,0,0,2,Fail
698,1,0,5155,577,5182,1,1479,500,1,0,1,Fail
1731,1,0,350,192,7641,1,1095,500,1,0,1,Fail
1971,1,1,3345,396,4880,3,1272,740,0,1,1,Fail
1829,1,0,1617,547,7643,1,1940,500,0,2,1,Fail
1261,1,0,5558,223,5569,0,457,400,0,0,2,Fail
620,1,0,1427,329,1646,2,1819,640,0,0,2,Fail
918,1,0,5366,511,9868,0,953,400,1,0,1,Fail
1773,1,1,9444,339,9662,0,885,400,0,1,1,Fail
1635,1,1,5250,10,7776,3,1942,740,0,2,1,Fail
743,1,1,2962,273,4360,0,531,400,0,2,1,Fail
1176,1,0,7922,120,9205,3,1827,740,0,0,1,Fail
735,1,1,2230,69,4968,2,658,640,0,0,0,Fail
1410,1,0,3758,233,6437,2,805,640,1,0,2,Fail
659,1,0,7465,43,7956,3,786,740,0,0,2,Fail
1840,1,1,4622,191,7107,1,1746,500,0,0,0,Fail
763,1,1,4480,240,8167,1,1343,500,0,0,1,Fail
1671,1,0,3233,202,6891,3,968,740,0,0,2,Fail
1899,1,1,5038,262,7130,0,1206,400,1,0,0,Fail
989,1,1,3241,587,6871,1,1244,500,0,0,2,Fail
615,1,1,2024,554,3516,1,888,500,0,2,1,Fail
1219,1,0,2610,177,8108,0,963,400,0,0,2,Fail
1884,1,1,1536,160,4353,3,855,740,1,0,2,Fail
922,1,1,2386,545,7960,3,744,740,1,2,1,Fail
1000,1,1,2642,564,3880,0,1293,400,1,2,0,Fail
1248,1,0,649,272,6148,0,1493,400,1,2,2,Fail
1479,1,0,1403,95,8791,2,1867,640,0,2,2,Fail
1185,1,0,1767,304,6518,0,852,400,0,0,1,Fail
1034,1,0,145,183,4517,1,851,500,0,0,2,Fail
900,1,1,3427,49,6608,0,1956,400,0,0,1,Fail
1272,1,1,3205,283,9724,1,607,500,0,2,2,Fail
1650,1,0,324,330,9177,1,997,500,1,0,0,Fail
1618,1,1,4590,137,6938,2,1499,640,1,0,1,Fail
1329,1,1,1217,408,8747,0,1276,400,1,2,1,Fail
1191,1,1,6138,232,7652,0,686,400,0,2,0,Fail
1272,1,1,2379,423,9198,2,1264,640,1,2,2,Fail
1828,1,0,1657,593,3352,3,1812,740,1,0,2,Fail
802,1,0,361,317,1373,2,873,640,0,2,2,Fail
1867,1,1,3385,529,6415,3,1605,740,1,2,1,Fail
1448,1,1,587,426,3087,2,1314,640,0,2,0,Fail
744,1,1,475,313,5883,1,1889,500,0,1,0,Fail
661,1,1,470,447,6111,0,561,400,1,2,1,Fail
1300,1,1,1468,470,7373,1,664,500,1,0,0,Fail
767,1,1,2416,176,4421,2,1614,640,1,0,0,Fail
1599,1,1,6731,6,8045,1,1581,500,0,0,1,Fail
966,1,1,3850,547,8683,3,1936,740,1,2,2,Fail
1949,1,1,636,96,7561,2,1747,640,0,0,0,Fail
692,1,0,5191,23,7297,1,513,500,0,0,0,Fail
962,1,0,4941,350,5896,3,1909,740,1,2,1,Fail
1436,1,0,5088,499,8665,2,685,640,1,0,1,Fail
1949,1,0,8408,133,9348,1,1375,500,0,2,1,Fail
1109,1,1,1144,171,2966,2,1803,640,0,2,2,Fail
1109,1,1,5106,126,9502,3,1829,740,0,2,0,Fail
1893,1,1,1263,424,9927,3,868,740,1,2,1,Fail
1761,1,0,723,517,4720,1,1986,500,0,0,1,Fail
956,1,0,2745,488,7912,3,1524,740,0,0,0,Fail
1702,1,0,480,103,7997,1,1311,500,0,2,0,Fail
1273,1,0,4062,420,8310,0,746,400,1,2,1,Fail
924,1,1,349,560,359,0,1040,400,1,0,2,Fail
935,1,0,4974,246,9186,3,1823,740,0,0,1,Fail
1351,1,0,4001,571,9566,0,1866,400,1,0,2,Fail
1630,1,1,2260,320,5146,0,1958,400,0,0,0,Fail
1117,1,1,2229,6,3776,0,562,400,1,0,2,Fail
1955,1,1,1994,581,4942,1,1191,500,1,2,1,Fail
923,1,0,5621,595,6061,0,1597,400,1,0,1,Fail
949,1,0,1405,376,8215,1,841,500,1,2,0,Fail
1133,1,0,33,57,8571,3,1408,740,1,2,1,Fail
1091,1,0,2942,396,7169,0,1877,400,0,0,0,Fail
1480,1,1,335,288,3568,3,1454,740,0,1,1,Fail
1184,1,1,393,348,5263,0,1355,400,0,0,2,Fail
1774,1,0,1150,16,5274,2,1414,640,0,0,2,Fail
1693,1,0,4485,264,9313,0,618,400,0,0,1,Fail
1325,1,0,8516,356,9833,3,1866,740,1,2,0,Fail
1911,1,0,99,385,5214,3,1922,740,0,2,2,Fail
1133,1,1,1925,73,5346,0,1785,400,0,0,1,Fail
959,1,0,9600,276,9897,0,1675,400,1,0,2,Fail
1339,1,0,2536,291,2721,3,1560,740,0,2,2,Fail
1407,1,0,2262,220,7955,3,1645,740,0,0,0,Fail
1784,1,0,562,451,722,1,922,500,1,2,1,Fail
1874,1,1,334,555,6834,2,1446,640,1,0,0,Fail
682,1,1,2409,418,6051,3,1509,740,1,2,0,Fail
1484,1,0,4183,245,5423,0,920,400,0,0,2,Fail
982,1,0,3142,263,6635,3,1129,740,0,0,0,Fail
991,1,0,1856,465,8496,1,896,500,0,2,1,Fail
1407,1,0,8996,229,9829,3,966,740,1,2,1,Fail
1650,1,1,964,59,3476,0,948,400,1,2,0,Fail
786,1,1,8691,296,9126,2,1827,640,0,2,1,Fail
813,1,1,475,29,2741,1,679,500,1,2,0,Fail
1849,1,1,1098,494,6670,1,675,500,0,0,1,Fail
1261,1,1,1238,225,6603,1,941,500,1,0,2,Fail
